date,equity,cash,positions
2026-04-14,198895.9322166811,0.0,5
2026-04-15,201912.6656213969,0.0,5
2026-04-16,204506.83662052616,0.0,5
2026-04-17,207478.2547982076,0.0,5
2026-04-20,205979.4135069866,0.0,5
2026-04-21,203283.70556186492,0.0,5
2026-04-22,205663.75032321332,0.0,5
2026-04-23,213132.3467416968,0.0,5
2026-04-24,219735.50488208933,0.0,5
2026-04-27,215685.3807501035,0.0,5
2026-04-28,212501.41993013263,0.0,5
2026-04-29,214088.2986206798,0.0,5
2026-04-30,210864.31533506516,0.0,5
2026-05-01,212477.85116570455,0.0,5
2026-05-04,215700.85261934446,0.0,5
2026-05-05,219640.13781818096,0.0,5
2026-05-06,223086.62635430833,0.0,5
2026-05-07,219622.11641949866,0.0,5
2026-05-08,222271.6920718168,0.0,5
2026-05-11,220294.0556963758,0.0,5
2026-05-12,220688.15289705148,0.0,5
2026-05-13,224377.08827141018,0.0,5
2026-05-14,223680.91802347222,0.0,5
2026-05-15,223114.06182044526,0.0,5
2026-05-18,223383.76135087147,104.38066046181586,5
2026-05-19,221177.80704800168,104.38066046181586,5
2026-05-20,224183.93941328672,104.38066046181586,5
2026-05-21,227735.21678125788,104.38066046181586,5
2026-05-22,231832.63572111676,104.38066046181586,5
2026-05-26,243250.34219043178,0.0,5
2026-05-27,244395.78804493198,0.0,5
2026-05-28,245889.00014014405,0.0,5
2026-05-29,252425.89741825938,0.0,5
2026-06-01,258451.84595064717,0.0,5
2026-06-02,261552.59430296015,0.0,5
2026-06-03,259718.9398481457,0.0,5
2026-06-04,257208.07074841158,0.0,5
2026-06-05,241436.14637067536,0.0,5
2026-06-08,249075.71598100048,0.0,5
2026-06-09,247430.0538459107,0.0,5
2026-06-10,244556.73163550516,0.0,5
2026-06-11,257397.09215331677,0.0,5
